gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
3873635040,Rubus nivalis,49.850216,-125.787848,344,7.4,16.1,-0.3,16.4,1836,268,9.5,60.1,246,1556,3882,48,243,131,289,158,259,-22.5,34.3,10.8,637,225,71,134.41,665
3873520867,Rubus nivalis,49.772945,-125.621767,228,7.9,16.4,0.2,16.2,1749,280,10.2,58.4,218,1638,3740,53,251,127,289,162,203,-21.8,35,11.4,666,222,71,123.48,707
3859854047,Rubus nivalis,46.42563,-121.847595,615,8.3,16.7,0.8,15.8,1822,311,10,53.6,183,1715,3602,62,240,139,286,147,175,-22.6,36.6,13.1,785,259,64,118.31,740
3859016468,Rubus nivalis,49.541975,-125.554805,308,7.9,16.8,0.1,16.7,2406,389,7.4,43.1,225,1669,3734,61,249,128,292,164,291,-22.1,35.2,10.4,665,155,71,189.04,735
3820733466,Rubus nivalis,42.11,-123.3117,2117,5.9,15.4,-0.4,15.8,1808,185,8.8,83,328,1232,4413,31,206,165,298,133,492,-24.5,32.9,19.1,604,276,71,134.42,489
3820722375,Rubus nivalis,44.773313,-122.069254,716,8.7,17.5,0.9,16.6,1910,271,9.8,64.8,172,1854,3458,86,247,138,289,150,171,-22.3,37.4,14.1,842,336,64,121.13,843
3820708820,Rubus nivalis,44.025,-123.045057,202,11.2,18.7,4.2,14.6,1165,169,18.2,111,72,2444,2637,155,300,107,309,202,26,-16.6,39.3,13.4,935,480,62,34.74,1156
3820706471,Rubus nivalis,43.71,-122.2878,646,9.8,18.5,2.5,16,1239,245,16,75.6,118,2111,3096,125,257,137,295,158,57,-20.8,39.7,14.4,927,406,60,43.47,995
3820699153,Rubus nivalis,42.10397,-123.39633,1373,8.7,17.7,2.1,15.6,1648,167,11.4,105.6,152,1819,3456,89,241,151,299,148,137,-21.2,36.9,16.1,853,426,64,94.53,828
3820665717,Rubus nivalis,46.0892,-122.9347,13,10.8,17.8,3.7,14.1,1102,222,18.8,80.2,79,2305,2753,113,300,103,310,207,27,-16.7,37.3,11.3,834,356,66,39.92,1050
3820659912,Rubus nivalis,43.21972,-122.84445,610,10.6,19,3.3,15.7,1477,229,13.9,83.3,96,2313,2865,166,273,129,300,171,51,-19,39.4,13.8,966,447,60,61.81,1127
3820647633,Rubus nivalis,42.0983,-123.40763,1524,8.5,17.4,2.1,15.3,1657,169,11.1,103.1,159,1743,3541,78,240,152,300,148,153,-21.2,36.3,16.5,823,403,65,98.76,778
3820592135,Rubus nivalis,44.79278,-121.97905,1068,7.3,15.9,-0.2,16.2,1859,290,9.3,55,238,1495,3937,43,216,152,279,127,273,-24.9,35.8,15,775,279,63,123.64,621
3820567886,Rubus nivalis,45.7544,-122.8764,19,11.6,19.3,4,15.3,1054,201,20.5,95.9,72,2571,2546,192,310,93,317,224,24,-15.5,38.9,11.9,878,425,66,28.73,1257
3820559416,Rubus nivalis,42.17556,-123.84574,766,10.6,18.7,3.9,14.8,3590,443,5.7,42.3,86,2263,2859,144,275,131,305,175,112,-18.6,38.2,13.7,952,287,61,276.31,1068
3820533515,Rubus nivalis,43.616137,-122.281092,990,8.7,17.4,1.6,15.8,1433,286,13,60.7,159,1811,3470,80,234,149,288,140,107,-22.3,38,14.3,877,332,61,69.37,810
3820522289,Rubus nivalis,42.0768,-122.7069,1956,6.2,15.9,-1.3,17.2,886,140,18.3,114.1,339,1336,4327,40,210,157,291,134,227,-25.2,32.9,15.2,642,350,71,39.2,557
