gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
3902740484,Rubus lasiococcus,48.085453,-121.465538,1249,5.1,13.8,-2.6,16.4,3931,704,3.8,19.6,424,1071,4697,16,187,160,277,117,1216,-28.5,31.9,12.7,584,41,68,349.51,373
3902383606,Rubus lasiococcus,48.533969,-120.728819,1608,2.1,12,-6.6,18.6,1447,257,8.4,46.6,903,728,5778,6,134,177,259,82,909,-36.1,30.7,13,502,184,65,109.42,192
3902322031,Rubus lasiococcus,47.928792,-121.339363,1394,4.9,13.9,-2.9,16.8,3099,563,4.8,24.6,454,1057,4773,16,180,163,273,110,1038,-29.2,32.6,14.3,600,75,67,264.26,372
3902135877,Rubus lasiococcus,42.868778,-122.159515,1805,4.5,13.7,-2.7,16.4,1647,190,8.8,72.2,487,996,4915,14,147,183,256,73,681,-30.6,34.3,16.8,667,353,59,110.63,342
3892577256,Rubus lasiococcus,47.670372,-121.240457,1505,4.4,13.2,-2.9,16.1,2431,429,5.9,30.7,468,929,4943,10,187,156,273,118,879,-28.6,31,13.9,531,101,71,205.2,295
3892493483,Rubus lasiococcus,49.126503,-120.749046,1825,1.4,11,-6.9,17.9,1192,241,9.6,45.6,1005,605,6050,4,124,180,251,72,779,-37.2,29.7,13.4,421,154,65,88.27,130
3892285458,Rubus lasiococcus,48.520978,-121.606513,1336,4.8,13.8,-2.9,16.7,3076,550,4.8,25.2,457,1021,4802,14,184,159,273,113,1015,-29.5,32,13.7,560,41,68,266.24,341
3889217608,Rubus lasiococcus,42.022375,-123.4559,1676,8,17.3,1.3,16,1840,175,9.8,99,195,1671,3712,75,235,154,301,147,235,-21.5,35.9,15.1,789,381,67,121.13,753
3889121515,Rubus lasiococcus,47.986697,-123.460533,1385,4.4,12.4,-2.3,14.8,2128,248,6.8,50.2,443,883,4954,9,182,163,280,117,763,-28,30.3,13.9,484,159,71,177.01,255
3888852619,Rubus lasiococcus,49.126503,-120.749046,1825,1.4,11,-6.9,17.9,1192,241,9.6,45.6,1005,605,6050,4,124,180,251,72,779,-37.2,29.7,13.4,421,154,65,88.27,130
3888833508,Rubus lasiococcus,48.024632,-123.453076,1286,5,13.1,-1.9,14.9,2465,306,6.1,42.7,391,981,4752,11,186,163,283,120,743,-27.9,31,12.7,543,150,69,207.1,310
3888810487,Rubus lasiococcus,48.017631,-123.451887,1460,4.3,12.6,-2.6,15.2,2502,305,5.7,41.1,466,888,4989,9,174,168,280,112,929,-29.2,30.4,13.4,494,142,69,213.28,261
3888791494,Rubus lasiococcus,47.983792,-123.530403,1610,3.2,11.6,-3.7,15.3,2417,279,5.5,41.5,605,727,5391,6,158,175,275,101,1183,-30.6,29.2,14.4,444,135,70,210.26,181
3888768205,Rubus lasiococcus,42.018619,-123.451256,1787,7.8,17.2,1.1,16.1,1859,175,9.6,98.3,208,1639,3773,72,233,155,300,146,261,-21.7,35.7,15.7,777,374,68,124.02,737
3881791210,Rubus lasiococcus,47.984616,-123.530192,1610,3.2,11.5,-3.8,15.3,2424,279,5.4,41.3,609,723,5403,6,158,175,275,100,1194,-30.7,29.2,14.4,444,134,70,211.12,179
3881434912,Rubus lasiococcus,47.515067,-123.258255,1402,4.7,12.7,-1.9,14.6,2775,425,5.3,29.8,398,922,4832,10,190,162,279,118,820,-26.7,30.6,15.3,529,89,71,240.24,277
3873889458,Rubus lasiococcus,45.531587,-122.089011,1184,5.9,14.1,-1.4,15.5,3523,599,4.5,23.5,334,1184,4423,20,203,156,279,123,824,-26,32.9,14.3,651,89,68,304.62,429
3873698164,Rubus lasiococcus,47.44732,-121.425597,987,5.5,14,-2.2,16.2,2964,552,5.2,25.3,376,1139,4541,18,205,153,280,127,786,-26.8,32.4,12.1,590,80,70,252.99,405
3873225130,Rubus lasiococcus,47.383013,-121.446125,1112,5.3,13.8,-2.5,16.3,2908,496,5.3,27.8,402,1103,4627,17,200,154,279,125,857,-27.3,32.3,12.3,585,94,70,247.74,387
3860608296,Rubus lasiococcus,46.132008,-122.1722,827,7.2,15.5,-0.2,15.6,3848,576,4.5,26.9,238,1455,3973,37,235,142,291,150,570,-23.7,34.3,13.9,675,107,70,333.92,585
3858254408,Rubus lasiococcus,46.758263,-121.69877,1433,4.8,13.4,-2.7,16.1,2593,413,5.7,32.4,444,1002,4822,14,178,166,274,108,891,-29,32,14.4,592,130,67,215.76,336
3820732548,Rubus lasiococcus,45.45372,-121.66807,1001,6.7,15.8,-1.4,17.2,2266,301,7.4,52.3,305,1410,4160,39,219,145,289,144,486,-26.4,34,13.8,663,212,69,177.02,584
3820730379,Rubus lasiococcus,44.27628,-122.13804,1250,7.5,15.9,1,15,2249,390,7.8,40.9,201,1505,3850,41,216,155,281,126,260,-23.7,36.4,15.3,809,223,62,159.61,613
