gbifID,species,decimalLatitude,decimalLongitude,elevation
3391490432,Amelanchier alnifolia,50.602825,-121.510522,1371
3391490332,Amelanchier alnifolia,48.412922,-123.306047,35
3391489519,Amelanchier alnifolia,49.868988,-124.522483,123
3391489435,Amelanchier alnifolia,55.341988,-123.084106,776
3391489345,Amelanchier alnifolia,49.80014,-123.367914,1423
3391487538,Amelanchier alnifolia,49.246208,-124.349512,125
3391487445,Amelanchier alnifolia,49.182188,-123.863275,4
3391487417,Amelanchier alnifolia,50.791437,-120.43549,880
3391485366,Amelanchier alnifolia,50.184422,-125.043542,2
3391485363,Amelanchier alnifolia,49.726597,-121.012222,1034
3391485356,Amelanchier alnifolia,51.856899,-121.639488,811
3391485353,Amelanchier alnifolia,49.318481,-124.600199,254
3391482432,Amelanchier alnifolia,49.228654,-123.021838,126
3391482406,Amelanchier alnifolia,49.065078,-125.785462,4
3391482402,Amelanchier alnifolia,49.165307,-123.170067,4
3391482343,Amelanchier alnifolia,49.854899,-125.812862,274
3391480445,Amelanchier alnifolia,49.684163,-125.53449,645
3391478424,Amelanchier alnifolia,48.776823,-123.929448,112
3391478364,Amelanchier alnifolia,49.211208,-122.50705,78
3391478353,Amelanchier alnifolia,49.266944,-121.8675,830
3391478346,Amelanchier alnifolia,48.750429,-123.64245,3
3391431392,Amelanchier alnifolia,48.856737,-123.255415,6
3391431342,Amelanchier alnifolia,49.20778,-121.079918,642
3391430427,Amelanchier alnifolia,50.73439,-121.290649,526
3391430405,Amelanchier alnifolia,49.273123,-124.786535,65
3391430378,Amelanchier alnifolia,50.834801,-121.698341,806
3391430355,Amelanchier alnifolia,49.251778,-124.948349,35
3391430315,Amelanchier alnifolia,50.295979,-119.17733,877
3391429607,Amelanchier alnifolia,55.404767,-122.628692,964
3391429401,Amelanchier alnifolia,49.227133,-122.009397,52
3391429373,Amelanchier alnifolia,51.44322,-116.539855,1302
3391429358,Amelanchier alnifolia,50.239426,-125.156723,11
3391428515,Amelanchier alnifolia,50.177635,-119.430176,477
3391428432,Amelanchier alnifolia,51.623174,-120.087035,411
3391428421,Amelanchier alnifolia,50.696121,-119.246826,527
3391428410,Amelanchier alnifolia,50.13361,-122.957851,669
3391428384,Amelanchier alnifolia,50.180635,-119.414617,592
3391428338,Amelanchier alnifolia,48.952773,-125.587625,7
3391428334,Amelanchier alnifolia,49.085707,-123.938075,116
3391428320,Amelanchier alnifolia,48.420947,-124.053864,3
3391427470,Amelanchier alnifolia,50.708893,-119.256979,442
3391427343,Amelanchier alnifolia,49.872991,-119.402717,394
3391427333,Amelanchier alnifolia,49.035702,-125.556922,8
3391427276,Amelanchier alnifolia,56.330206,-120.954228,705
3391426530,Amelanchier alnifolia,49.512523,-123.968737,5
3391426467,Amelanchier alnifolia,49.743802,-125.930305,572
3391426430,Amelanchier alnifolia,48.963375,-125.558088,17
3391426413,Amelanchier alnifolia,49.823039,-118.140746,488
3391426355,Amelanchier alnifolia,49.312603,-124.555794,142
3391425453,Amelanchier alnifolia,48.661594,-123.405688,15
3391425336,Amelanchier alnifolia,48.489993,-123.334823,35
3391424549,Amelanchier alnifolia,50.203297,-119.280724,452
3391424491,Amelanchier alnifolia,53.977539,-125.5513,1019
3391424433,Amelanchier alnifolia,48.866222,-124.641586,23
3391424365,Amelanchier alnifolia,50.174111,-120.536804,627
3391424355,Amelanchier alnifolia,48.57719,-123.56868,380
3391423421,Amelanchier alnifolia,45.817014,-122.541163,52
3391423410,Amelanchier alnifolia,49.135885,-123.823689,7
3391423313,Amelanchier alnifolia,51.40143,-122.277805,799
3391422410,Amelanchier alnifolia,48.428372,-123.299112,5
3391422352,Amelanchier alnifolia,52.137303,-120.190675,690
3391421421,Amelanchier alnifolia,50.323927,-122.764693,234
3391421316,Amelanchier alnifolia,49.515014,-123.913563,43
3391420023,Amelanchier alnifolia,56.142803,-122.331353,899
3391419412,Amelanchier alnifolia,49.133369,-123.939577,84
3391419354,Amelanchier alnifolia,51.858753,-121.640648,824
3391419352,Amelanchier alnifolia,50.182579,-119.34024,411
3391418474,Amelanchier alnifolia,49.617524,-117.107388,794
3391418360,Amelanchier alnifolia,50.174095,-125.432173,617
3391417616,Amelanchier alnifolia,50.296603,-122.811097,241
3391417467,Amelanchier alnifolia,49.637466,-125.117538,224
3391417333,Amelanchier alnifolia,49.907085,-119.580874,1058
3391417317,Amelanchier alnifolia,48.41133,-123.756508,166
3391416576,Amelanchier alnifolia,49.186613,-123.820488,13
3391416408,Amelanchier alnifolia,49.939809,-119.440182,491
3391416319,Amelanchier alnifolia,48.457262,-123.405525,8
3391415341,Amelanchier alnifolia,49.68745,-125.017128,14
3391414456,Amelanchier alnifolia,49.267416,-124.849853,12
3391413422,Amelanchier alnifolia,48.491177,-123.397901,27
3391413358,Amelanchier alnifolia,50.677687,-119.812547,476
3391412528,Amelanchier alnifolia,50.140823,-119.494797,347
3391412349,Amelanchier alnifolia,54.771585,-127.153937,497
3391412337,Amelanchier alnifolia,49.307534,-124.178292,0
3391412330,Amelanchier alnifolia,49.914084,-119.47958,598
3391411440,Amelanchier alnifolia,50.300031,-119.22565,568
3391410480,Amelanchier alnifolia,49.483272,-117.491771,781
3391410439,Amelanchier alnifolia,49.345371,-124.941528,64
3391410418,Amelanchier alnifolia,49.058612,-122.87708,3
3391410349,Amelanchier alnifolia,50.951297,-122.927863,1938
3391410326,Amelanchier alnifolia,51.658219,-128.143175,7
3391409452,Amelanchier alnifolia,48.502199,-123.365259,41
3391409420,Amelanchier alnifolia,49.332962,-124.919731,52
3391409419,Amelanchier alnifolia,49.021351,-123.823143,162
3391409401,Amelanchier alnifolia,50.650682,-120.367835,660
3391409396,Amelanchier alnifolia,48.660138,-123.414653,15
3391408560,Amelanchier alnifolia,50.24836,-121.516762,455
3391408515,Amelanchier alnifolia,50.136654,-119.50473,360
3391408512,Amelanchier alnifolia,48.612095,-123.411749,80
3391408405,Amelanchier alnifolia,49.30094,-124.595465,663
3391408401,Amelanchier alnifolia,48.412294,-123.320872,55
3391408334,Amelanchier alnifolia,49.216046,-123.94446,50
3391407365,Amelanchier alnifolia,48.81805,-123.293792,18
3391407352,Amelanchier alnifolia,49.838444,-119.36739,545
3391407337,Amelanchier alnifolia,49.22393,-124.088396,297
3391406441,Amelanchier alnifolia,48.583747,-123.400558,22
3391406373,Amelanchier alnifolia,50.314688,-121.55075,653
3391406350,Amelanchier alnifolia,48.399792,-123.304821,7
3391406314,Amelanchier alnifolia,51.444528,-116.537156,1303
3391405420,Amelanchier alnifolia,50.175183,-119.439383,404
3391405404,Amelanchier alnifolia,49.79589,-119.470762,623
3391404425,Amelanchier alnifolia,56.271764,-120.831044,647
3391404413,Amelanchier alnifolia,51.204778,-119.005714,358
3391404407,Amelanchier alnifolia,49.050327,-122.144523,6
3391404352,Amelanchier alnifolia,54.869089,-128.353663,363
3391403489,Amelanchier alnifolia,49.681241,-125.589412,1011
3391403473,Amelanchier alnifolia,49.736667,-125.970833,263
3391403469,Amelanchier alnifolia,51.44677,-116.534547,1300
3391402417,Amelanchier alnifolia,48.532677,-123.438635,49
3391402343,Amelanchier alnifolia,48.429027,-123.711907,28
3391402338,Amelanchier alnifolia,49.429462,-121.835022,15
3391401574,Amelanchier alnifolia,50.249802,-121.510925,387
3391401412,Amelanchier alnifolia,49.174337,-123.789046,27
3391400457,Amelanchier alnifolia,49.851125,-125.095083,1
3391399813,Amelanchier alnifolia,54.482456,-122.678741,717
3391399500,Amelanchier alnifolia,49.393362,-123.461597,33
3391399420,Amelanchier alnifolia,49.392261,-117.497544,1577
3391398545,Amelanchier alnifolia,50.742841,-121.290311,535
3391398416,Amelanchier alnifolia,49.258563,-124.677269,475
3391398408,Amelanchier alnifolia,50.534042,-123.042813,431
3391398344,Amelanchier alnifolia,49.048113,-122.816242,107
3391398306,Amelanchier alnifolia,49.079997,-123.702339,20
3391397442,Amelanchier alnifolia,50.035898,-125.295507,7
3391397355,Amelanchier alnifolia,49.30355,-122.927637,20
3391397333,Amelanchier alnifolia,49.945258,-119.398959,499
3391396537,Amelanchier alnifolia,49.584831,-120.771629,799
3391396525,Amelanchier alnifolia,50.19928,-119.258102,424
3391395425,Amelanchier alnifolia,54.473309,-126.749727,799
3391395405,Amelanchier alnifolia,49.09809,-122.677237,3
3391394496,Amelanchier alnifolia,51.436035,-116.420747,1326
3391394434,Amelanchier alnifolia,50.176372,-119.431267,469
3391394364,Amelanchier alnifolia,49.248896,-123.236301,68
3391394351,Amelanchier alnifolia,48.323904,-123.635893,4
3391394341,Amelanchier alnifolia,48.411954,-123.29746,7
3391393490,Amelanchier alnifolia,49.389129,-123.492994,11
3391393358,Amelanchier alnifolia,54.000706,-126.342003,832
3391391436,Amelanchier alnifolia,49.275372,-124.9211,68
3391391421,Amelanchier alnifolia,54.824634,-123.347385,859
3391391400,Amelanchier alnifolia,49.407403,-117.662338,675
3391391349,Amelanchier alnifolia,48.504513,-123.395858,67
3391391344,Amelanchier alnifolia,48.428818,-123.711634,28
3391390448,Amelanchier alnifolia,49.022556,-121.399597,633
3391390410,Amelanchier alnifolia,49.624621,-123.80487,3
3391389431,Amelanchier alnifolia,49.04702,-122.001526,47
3391389429,Amelanchier alnifolia,49.787594,-124.993576,4
3391389414,Amelanchier alnifolia,50.614669,-120.849117,1154
3391389397,Amelanchier alnifolia,49.165789,-123.170157,4
3391389393,Amelanchier alnifolia,49.389352,-121.435093,44
3391389376,Amelanchier alnifolia,49.798996,-119.474129,615
3391389353,Amelanchier alnifolia,49.11357,-123.07285,3
3391389344,Amelanchier alnifolia,48.427124,-123.712669,27
3391389111,Amelanchier alnifolia,49.108756,-122.646547,11
3391388585,Amelanchier alnifolia,52.976436,-122.559783,741
3391388402,Amelanchier alnifolia,47.453523,-123.423683,442
3391388348,Amelanchier alnifolia,50.67155,-120.258933,444
3391388346,Amelanchier alnifolia,50.171759,-119.445333,358
3391388074,Amelanchier alnifolia,54.481071,-122.690552,722
3391387555,Amelanchier alnifolia,50.566059,-122.662872,688
3391387502,Amelanchier alnifolia,49.400478,-124.614053,6
3391387455,Amelanchier alnifolia,51.319519,-121.817397,1083
3391387447,Amelanchier alnifolia,51.013697,-118.154122,1182
3391387445,Amelanchier alnifolia,50.812214,-116.28798,824
3391386521,Amelanchier alnifolia,49.238675,-124.547562,1021
3391386447,Amelanchier alnifolia,49.346596,-124.942245,64
3391386437,Amelanchier alnifolia,49.552688,-119.552278,712
3391386418,Amelanchier alnifolia,54.012865,-124.144528,663
3391386411,Amelanchier alnifolia,49.110038,-123.723319,0
3391386371,Amelanchier alnifolia,49.509048,-121.416664,55
3391386368,Amelanchier alnifolia,55.357306,-121.359498,784
3391386319,Amelanchier alnifolia,48.835529,-125.139767,5
3391385533,Amelanchier alnifolia,50.13765,-119.506104,418
3391384485,Amelanchier alnifolia,49.312236,-121.408286,358
3391384409,Amelanchier alnifolia,54.822288,-123.353696,864
3391384345,Amelanchier alnifolia,49.295195,-124.929433,46
3391384302,Amelanchier alnifolia,49.959575,-125.352845,128
3391383480,Amelanchier alnifolia,49.389112,-123.492925,11
3391383344,Amelanchier alnifolia,54.076136,-124.828625,687
3391383340,Amelanchier alnifolia,49.932971,-119.397705,499
3391382507,Amelanchier alnifolia,50.204029,-119.247284,620
3391380529,Amelanchier alnifolia,51.62327,-120.084222,407
3391380499,Amelanchier alnifolia,54.865618,-126.923669,1713
3391380491,Amelanchier alnifolia,49.392163,-123.458628,21
3391380444,Amelanchier alnifolia,50.748286,-120.114703,877
3391380345,Amelanchier alnifolia,49.321848,-123.018097,96
3391380343,Amelanchier alnifolia,51.795975,-122.464737,682
3391379442,Amelanchier alnifolia,54.786637,-127.134308,468
3391379434,Amelanchier alnifolia,54.076514,-124.82785,689
3391379351,Amelanchier alnifolia,48.68378,-123.433629,110
3391379348,Amelanchier alnifolia,48.785594,-125.215665,5
3391378541,Amelanchier alnifolia,50.136688,-119.505089,376
3391378462,Amelanchier alnifolia,49.659287,-125.526403,236
3391378459,Amelanchier alnifolia,50.174992,-120.536195,632
3391378420,Amelanchier alnifolia,48.363862,-123.633952,23
3391378373,Amelanchier alnifolia,55.357306,-121.359498,784
3391378318,Amelanchier alnifolia,54.016326,-125.730347,721
3391377551,Amelanchier alnifolia,50.294216,-122.815811,228
3391377502,Amelanchier alnifolia,49.248056,-122.917222,19
3391377449,Amelanchier alnifolia,50.125145,-125.475655,211
3391376578,Amelanchier alnifolia,49.132181,-123.698853,15
3391376441,Amelanchier alnifolia,49.826748,-125.245393,155
3391376325,Amelanchier alnifolia,48.835553,-125.139815,13
3391375527,Amelanchier alnifolia,50.19688,-119.256287,430
3391375397,Amelanchier alnifolia,49.120389,-123.901959,25
3391374451,Amelanchier alnifolia,49.332436,-124.918297,69
3391374393,Amelanchier alnifolia,49.285167,-125.23292,48
3391374391,Amelanchier alnifolia,50.349125,-121.389549,213
3391373532,Amelanchier alnifolia,50.297375,-122.811691,241
3391373420,Amelanchier alnifolia,50.124405,-125.483826,208
3391373326,Amelanchier alnifolia,48.421061,-124.053147,3
3391373315,Amelanchier alnifolia,51.241404,-116.908788,785
3391372357,Amelanchier alnifolia,50.613613,-120.847908,1157
3391371423,Amelanchier alnifolia,49.333094,-122.918744,0
3391371380,Amelanchier alnifolia,49.305848,-124.179202,3
3391370575,Amelanchier alnifolia,59.366425,-129.100845,704
3391370436,Amelanchier alnifolia,50.038883,-125.292519,4
3391370431,Amelanchier alnifolia,49.392474,-125.40859,93
3391370412,Amelanchier alnifolia,49.334768,-123.268121,19
3391370379,Amelanchier alnifolia,49.967564,-119.459127,359
3391370345,Amelanchier alnifolia,54.076317,-124.826917,686
3391370343,Amelanchier alnifolia,48.439013,-123.29673,11
3391370342,Amelanchier alnifolia,49.132599,-123.937325,85
3391369821,Amelanchier alnifolia,49.333672,-123.268014,13
3391369540,Amelanchier alnifolia,50.152534,-119.374405,523
3391369470,Amelanchier alnifolia,48.683497,-124.809058,6
3391369440,Amelanchier alnifolia,52.979075,-122.56128,779
3391369410,Amelanchier alnifolia,49.036873,-122.647598,71
3391369358,Amelanchier alnifolia,50.284646,-126.951174,82
3391369351,Amelanchier alnifolia,48.580452,-123.573021,384
3391369327,Amelanchier alnifolia,48.462608,-123.311981,65
3391368523,Amelanchier alnifolia,48.786769,-123.973214,136
3391368460,Amelanchier alnifolia,49.853181,-125.099197,2
3391368428,Amelanchier alnifolia,48.485179,-123.396498,19
3391368419,Amelanchier alnifolia,49.228934,-123.950338,9
3391368410,Amelanchier alnifolia,48.567506,-123.457589,64
3391368355,Amelanchier alnifolia,51.337681,-119.42754,411
3391368350,Amelanchier alnifolia,49.314583,-122.925155,23
3391367483,Amelanchier alnifolia,49.873784,-118.097943,452
3391367445,Amelanchier alnifolia,52.211989,-120.225519,714
3391367435,Amelanchier alnifolia,49.290477,-124.925795,40
3391367345,Amelanchier alnifolia,48.771961,-123.920586,155
3391367333,Amelanchier alnifolia,48.622381,-123.437492,179
3391366417,Amelanchier alnifolia,49.233361,-123.963378,12
3391366371,Amelanchier alnifolia,50.558293,-127.538052,8
3391366346,Amelanchier alnifolia,49.709955,-124.076516,9
3391366323,Amelanchier alnifolia,48.832047,-125.118174,5
3391365594,Amelanchier alnifolia,49.987965,-121.759094,323
3391365499,Amelanchier alnifolia,49.392697,-123.459635,9
3391365468,Amelanchier alnifolia,49.331675,-124.917225,62
3391365236,Amelanchier alnifolia,55.808979,-121.699837,722
3391364911,Amelanchier alnifolia,48.051756,-123.056486,126
3391364296,Amelanchier alnifolia,56.328415,-120.95771,696
3391363580,Amelanchier alnifolia,50.38702,-122.353768,1128
3391363439,Amelanchier alnifolia,50.549828,-122.68383,634
3391363418,Amelanchier alnifolia,48.778078,-123.942417,114
3391363400,Amelanchier alnifolia,49.185908,-123.999787,97
3391362431,Amelanchier alnifolia,48.358675,-123.713888,1
3391362413,Amelanchier alnifolia,49.036063,-122.688948,46
3391362410,Amelanchier alnifolia,48.839714,-123.592074,120
3391362343,Amelanchier alnifolia,50.24583,-122.48687,223
3391361421,Amelanchier alnifolia,48.38914,-123.498597,18
3391361354,Amelanchier alnifolia,50.807647,-118.986305,350
3391361346,Amelanchier alnifolia,59.563889,-126.468056,456
3391361343,Amelanchier alnifolia,48.429256,-123.711152,28
3391360555,Amelanchier alnifolia,50.173275,-119.42942,535
3391360355,Amelanchier alnifolia,54.083064,-123.922608,782
3391359465,Amelanchier alnifolia,49.682378,-125.264636,935
3391359418,Amelanchier alnifolia,49.294739,-122.705732,5
3391359396,Amelanchier alnifolia,50.974097,-118.725001,379
3391359377,Amelanchier alnifolia,53.071445,-122.449647,717
3391359359,Amelanchier alnifolia,49.212028,-123.041075,67
3391358502,Amelanchier alnifolia,51.200589,-119.795589,1011
3391358466,Amelanchier alnifolia,49.331012,-123.26244,16
3391358359,Amelanchier alnifolia,50.83363,-121.689034,931
3391358355,Amelanchier alnifolia,53.645211,-124.943323,780
3391357439,Amelanchier alnifolia,59.133664,-133.936666,1283
3391357350,Amelanchier alnifolia,49.198307,-122.594547,8
3391356525,Amelanchier alnifolia,49.39256,-123.4593,9
3391356386,Amelanchier alnifolia,52.974808,-119.364113,792
3391356364,Amelanchier alnifolia,49.445478,-125.504875,447
3391356358,Amelanchier alnifolia,49.918746,-119.206135,1483
3391356356,Amelanchier alnifolia,50.470924,-121.274793,504
3391356351,Amelanchier alnifolia,50.183786,-122.874219,608
3391356349,Amelanchier alnifolia,50.66747,-120.407158,751
3391356320,Amelanchier alnifolia,50.756342,-120.959868,328
3391355938,Amelanchier alnifolia,49.089053,-119.572861,673
3391355411,Amelanchier alnifolia,50.796636,-120.453941,875
3391355363,Amelanchier alnifolia,51.244648,-116.926118,788
3391355352,Amelanchier alnifolia,49.289884,-124.579255,196
3391355343,Amelanchier alnifolia,48.490392,-123.350058,115
3391355342,Amelanchier alnifolia,49.227486,-123.947045,3
3391354393,Amelanchier alnifolia,50.66423,-120.403862,744
3391354367,Amelanchier alnifolia,50.347813,-121.995217,1136
3391354355,Amelanchier alnifolia,48.428626,-123.711634,28
3391354347,Amelanchier alnifolia,49.069099,-123.948942,109
3391354345,Amelanchier alnifolia,49.153853,-123.170085,5
3391353960,Amelanchier alnifolia,49.040883,-119.557817,849
3391353807,Amelanchier alnifolia,45.707785,-122.442058,150
3391353412,Amelanchier alnifolia,49.232214,-122.003111,21
3391353360,Amelanchier alnifolia,48.775872,-123.929302,111
3391353017,Amelanchier alnifolia,54.475483,-122.680183,716
3391352315,Amelanchier alnifolia,48.835517,-125.139743,5
3391351577,Amelanchier alnifolia,49.980503,-121.763747,340
3391351528,Amelanchier alnifolia,50.176622,-119.421357,559
3391351432,Amelanchier alnifolia,50.127861,-125.475052,224
3391351431,Amelanchier alnifolia,50.117653,-119.628855,1305
3391351367,Amelanchier alnifolia,50.404429,-119.217351,414
3391350504,Amelanchier alnifolia,49.248987,-125.371241,171
3391350358,Amelanchier alnifolia,48.835152,-123.576604,0
3391349348,Amelanchier alnifolia,51.442441,-116.541398,1301
3391349345,Amelanchier alnifolia,54.826414,-127.109232,707
3391349340,Amelanchier alnifolia,48.429956,-123.712428,24
3391348472,Amelanchier alnifolia,49.235735,-123.968043,10
3391348091,Amelanchier alnifolia,54.906773,-122.940559,678
3391347545,Amelanchier alnifolia,48.465996,-123.374416,19
3391347534,Amelanchier alnifolia,49.868625,-124.52157,117
3391347424,Amelanchier alnifolia,50.482359,-125.843551,3
3391346501,Amelanchier alnifolia,49.384746,-123.489203,11
3391346366,Amelanchier alnifolia,50.641758,-121.48635,1265
3391346360,Amelanchier alnifolia,49.779708,-124.188713,8
3391346356,Amelanchier alnifolia,50.661934,-121.924784,279
3391346318,Amelanchier alnifolia,51.492873,-120.662357,1191
3391345512,Amelanchier alnifolia,49.581842,-125.533042,766
3391345446,Amelanchier alnifolia,51.89276,-122.878935,875
3391344547,Amelanchier alnifolia,50.198853,-119.255409,450
3391344355,Amelanchier alnifolia,50.179738,-120.530273,626
3391344334,Amelanchier alnifolia,48.493826,-123.309463,24
3391343495,Amelanchier alnifolia,49.080563,-125.351134,68
3391343424,Amelanchier alnifolia,51.137658,-119.6167,425
3391343415,Amelanchier alnifolia,49.84297,-119.473918,346
3391343355,Amelanchier alnifolia,49.275981,-124.164019,192
3391342412,Amelanchier alnifolia,48.721213,-123.649026,50
3391341471,Amelanchier alnifolia,51.247883,-117.623305,1043
3391341428,Amelanchier alnifolia,50.012182,-125.24078,61
3391341401,Amelanchier alnifolia,48.836285,-124.196182,168
3391341355,Amelanchier alnifolia,54.403919,-126.653073,594
3391341338,Amelanchier alnifolia,50.69778,-121.947941,588
3391341318,Amelanchier alnifolia,48.57149,-123.401677,45
3391341311,Amelanchier alnifolia,48.796889,-125.124403,7
3391341057,Amelanchier alnifolia,51.858837,-121.63961,826
3391340469,Amelanchier alnifolia,49.247318,-124.945625,65
3391340361,Amelanchier alnifolia,50.181239,-119.341014,400
3391339577,Amelanchier alnifolia,50.251669,-121.513712,351
3391339357,Amelanchier alnifolia,50.174389,-120.535862,626
3391338429,Amelanchier alnifolia,49.290546,-124.925606,40
3391338320,Amelanchier alnifolia,54.016104,-123.159456,780
3391338315,Amelanchier alnifolia,49.254553,-123.197424,75
3391337354,Amelanchier alnifolia,48.615311,-123.444695,244
3391336317,Amelanchier alnifolia,48.856908,-123.256488,2
3391335559,Amelanchier alnifolia,50.169666,-119.430664,536
3391335470,Amelanchier alnifolia,50.030472,-125.300994,12
3391335356,Amelanchier alnifolia,50.676547,-120.359347,445
3391334447,Amelanchier alnifolia,49.459444,-125.515,1049
3391334363,Amelanchier alnifolia,50.178352,-120.531528,625
3391333452,Amelanchier alnifolia,51.492778,-120.662222,1175
3391333340,Amelanchier alnifolia,49.851275,-119.377359,526
3391333310,Amelanchier alnifolia,50.433155,-121.679428,426
3391332571,Amelanchier alnifolia,56.332447,-120.943802,718
3391331525,Amelanchier alnifolia,55.404392,-122.62912,912
3391331371,Amelanchier alnifolia,50.1039,-125.191803,1
3391331324,Amelanchier alnifolia,49.228458,-123.948608,3
3391330419,Amelanchier alnifolia,48.465108,-123.67353,618
3391330311,Amelanchier alnifolia,49.236009,-123.964203,2
3391330305,Amelanchier alnifolia,48.851423,-123.445322,4
3391329440,Amelanchier alnifolia,54.076474,-124.82923,679
3391329358,Amelanchier alnifolia,49.312313,-124.551958,149
3391329351,Amelanchier alnifolia,50.255428,-121.510383,289
3391329343,Amelanchier alnifolia,50.833443,-121.689873,842
3391329330,Amelanchier alnifolia,49.307433,-124.179072,2
3391328432,Amelanchier alnifolia,49.334717,-124.921867,53
3391328426,Amelanchier alnifolia,50.222411,-119.475418,588
3391328358,Amelanchier alnifolia,49.244995,-124.348334,155
3391327608,Amelanchier alnifolia,59.367558,-129.094742,708
3391327487,Amelanchier alnifolia,49.598413,-125.534666,345
3391327473,Amelanchier alnifolia,50.140236,-126.037338,205
3391327466,Amelanchier alnifolia,52.630147,-122.431483,793
3391327369,Amelanchier alnifolia,48.77541,-123.917519,99
3391327368,Amelanchier alnifolia,54.525393,-128.63633,106
3391327364,Amelanchier alnifolia,50.661847,-121.925067,279
3391327320,Amelanchier alnifolia,48.873537,-125.16116,3
3391326485,Amelanchier alnifolia,49.734722,-125.966944,265
3391326404,Amelanchier alnifolia,50.667885,-121.981435,295
3391326368,Amelanchier alnifolia,49.842544,-119.361936,486
3391325359,Amelanchier alnifolia,50.169456,-122.166315,1099
3391325347,Amelanchier alnifolia,50.140694,-125.153343,5
3391325339,Amelanchier alnifolia,49.807613,-119.743582,528
3391325331,Amelanchier alnifolia,49.876025,-119.43192,372
3391324188,Amelanchier alnifolia,54.904461,-122.938469,678
3391323467,Amelanchier alnifolia,50.125256,-125.475686,211
3391323327,Amelanchier alnifolia,48.971045,-123.669008,28
3391322552,Amelanchier alnifolia,50.289783,-122.831512,272
3391322470,Amelanchier alnifolia,50.602993,-122.102096,647
3391322348,Amelanchier alnifolia,50.130664,-122.935097,701
3391321559,Amelanchier alnifolia,50.75029,-120.872353,344
3391321370,Amelanchier alnifolia,49.289074,-124.922539,47
3391321365,Amelanchier alnifolia,49.373256,-123.289984,36
3391321335,Amelanchier alnifolia,50.205975,-119.250929,708
3391321318,Amelanchier alnifolia,49.130885,-123.906904,6
3391320418,Amelanchier alnifolia,50.628636,-127.011944,33
3391320358,Amelanchier alnifolia,49.148373,-121.79238,321
3391320352,Amelanchier alnifolia,53.803554,-123.059196,781
3391319444,Amelanchier alnifolia,50.386879,-122.352592,1129
3391319424,Amelanchier alnifolia,48.493647,-123.349,136
3391318462,Amelanchier alnifolia,55.274872,-127.70793,337
3391318425,Amelanchier alnifolia,50.124164,-125.482047,208
3391318348,Amelanchier alnifolia,49.23733,-123.20248,37
3391317633,Amelanchier alnifolia,54.475098,-122.678307,710
3391317378,Amelanchier alnifolia,48.494238,-123.3443,204
3391317356,Amelanchier alnifolia,49.293423,-124.930054,38
3391316408,Amelanchier alnifolia,49.284119,-122.772103,25
3391316313,Amelanchier alnifolia,49.21521,-123.166322,2
3391315398,Amelanchier alnifolia,49.028939,-123.8219,100
3391315309,Amelanchier alnifolia,48.873658,-125.158614,1
3391314512,Amelanchier alnifolia,51.886697,-121.662769,865
3391314502,Amelanchier alnifolia,49.389236,-123.492637,11
3391314456,Amelanchier alnifolia,49.658363,-125.524454,259
3391314363,Amelanchier alnifolia,49.858831,-121.438809,158
3391314361,Amelanchier alnifolia,54.870213,-128.362457,258
3391313988,Amelanchier alnifolia,51.859108,-121.639015,831
3391313347,Amelanchier alnifolia,53.97492,-122.493658,735
3391313331,Amelanchier alnifolia,54.705433,-127.015379,541
3391313311,Amelanchier alnifolia,48.815978,-124.002036,155
3391312534,Amelanchier alnifolia,50.134098,-119.495895,347
3391312460,Amelanchier alnifolia,48.922867,-125.543087,3
3391312446,Amelanchier alnifolia,54.044114,-123.163589,782
3391312357,Amelanchier alnifolia,49.942172,-119.438183,485
3391312338,Amelanchier alnifolia,48.787989,-123.747461,75
3391312336,Amelanchier alnifolia,48.782656,-125.166015,0
3391311514,Amelanchier alnifolia,50.140823,-119.494797,347
3391311343,Amelanchier alnifolia,48.61871,-123.436813,193
3391310441,Amelanchier alnifolia,50.029999,-125.301384,14
3391310418,Amelanchier alnifolia,48.434953,-123.23365,2
3391310412,Amelanchier alnifolia,49.243743,-124.348335,163
3391310383,Amelanchier alnifolia,50.088603,-120.74053,744
3391310036,Amelanchier alnifolia,50.694942,-121.933905,280
3391309561,Amelanchier alnifolia,50.673584,-121.939136,216
3391309344,Amelanchier alnifolia,54.058883,-124.694761,748
3391308344,Amelanchier alnifolia,49.78333,-121.350559,767
3391308311,Amelanchier alnifolia,48.932949,-125.519045,3
3391307873,Amelanchier alnifolia,49.102992,-119.646553,1356
3391307552,Amelanchier alnifolia,50.136688,-119.505089,376
3391307547,Amelanchier alnifolia,50.297455,-122.816322,243
3391307446,Amelanchier alnifolia,56.306545,-121.003928,799
3391307360,Amelanchier alnifolia,48.614264,-123.446811,244
3391306417,Amelanchier alnifolia,50.159127,-122.930981,680
3391306346,Amelanchier alnifolia,49.847686,-119.370987,505
3391305537,Amelanchier alnifolia,48.994595,-123.554896,9
3391305439,Amelanchier alnifolia,50.127246,-122.938328,695
3391305368,Amelanchier alnifolia,49.154859,-123.890457,11
3391304534,Amelanchier alnifolia,49.254558,-123.19738,75
3391304456,Amelanchier alnifolia,49.275612,-124.119995,12
3391304416,Amelanchier alnifolia,48.803848,-123.519563,561
3391304357,Amelanchier alnifolia,50.142982,-125.149834,16
3391304312,Amelanchier alnifolia,49.260033,-124.667722,223
3391303469,Amelanchier alnifolia,54.480161,-122.675675,716
3391303365,Amelanchier alnifolia,49.094703,-124.137607,199
